706	1	100	7.204493	3.388261
707	1	100	1.068895	6.222311
708	2	70	1.732273	6.433435
708	2	30	6.991957	0.963107
709	1	100	3.545145	7.180740
710	1	100	6.307110	-2.028156
711	1	100	0.840963	5.953613
712	2	73	5.749092	2.166858
712	2	27	0.423800	6.779750
713	1	100	6.583140	2.963830
714	1	100	1.870286	6.289154
715	2	21	0.812488	7.037068
715	2	79	6.737457	1.149491
716	1	100	1.539914	8.593064
717	1	100	-0.473442	9.151027
718	1	100	6.437639	1.087246
719	1	100	4.450121	5.802519
720	1	100	-0.008717	6.714129
721	2	47	1.443101	5.882758
721	2	53	7.405864	0.534063
722	1	100	2.384136	8.366372
723	1	100	0.478156	7.194478
724	1	100	1.461412	8.590679
725	1	100	8.333255	0.189441
726	1	100	2.263888	7.093987
727	1	100	-0.618735	7.236466
728	1	100	6.290283	-1.445714
729	2	87	2.104416	5.529695
729	2	13	5.999836	3.974484
730	1	100	-4.657112	7.198287
731	1	100	1.453122	6.782519
732	1	100	1.156386	8.895563
733	1	100	-0.107969	7.289113
734	2	81	2.219273	6.339281
734	2	19	6.996027	3.037979
735	1	100	8.936739	-0.272373
736	1	100	3.312086	6.556695
737	1	100	5.867783	2.554489
738	2	91	6.180464	2.241023
738	2	9	4.106225	5.768705
739	1	100	2.268877	6.457843
740	1	100	0.727262	8.440339
741	2	64	0.381994	8.448355
741	2	36	6.975907	3.314531
742	1	100	5.919815	1.185500
743	1	100	6.906357	2.297983
744	1	100	6.664559	-1.064941
745	1	100	4.091772	6.118162
746	1	100	0.178492	9.177957
747	1	100	2.633967	6.739629
748	2	75	6.661817	3.736717
748	2	25	3.238638	6.452759
749	1	100	0.826130	6.132981
750	1	100	6.144705	1.163088
751	1	100	7.902414	3.013479
752	1	100	4.643478	8.896622
753	1	100	3.092638	8.417353
754	1	100	5.676417	6.174148
755	1	100	2.325833	7.967901
756	2	36	2.385316	7.606574
756	2	64	7.362103	2.610408
757	1	100	-0.028878	7.824906
758	2	86	1.564991	7.609805
758	2	14	5.831750	4.893749
759	1	100	-3.774634	7.627066
760	1	100	0.815681	8.929765
761	1	100	5.744559	2.581209
762	1	100	7.150279	3.034358
763	1	100	1.857698	5.046760
764	1	100	-0.163001	6.614954
765	1	100	7.667795	-1.577424
766	1	100	8.665290	1.696195
767	2	40	6.278924	3.565210
767	2	60	1.942333	8.925666
768	1	100	1.734189	7.313147
769	1	100	8.104558	-0.277414
770	1	100	6.096092	-1.782256
771	1	100	6.432967	5.356498
772	1	100	7.317427	0.690671
773	1	100	0.690315	6.968471
774	1	100	7.670107	3.146288
775	1	100	-1.039323	7.018543
776	1	100	8.886372	-0.129202
777	1	100	0.149883	8.830053
778	2	71	7.793264	1.848637
778	2	29	4.205466	5.717775
779	1	100	-0.174526	5.668964
780	1	100	3.380263	1.651256
781	1	100	4.926826	6.584431
782	1	100	-1.040467	7.175058
783	2	38	6.895962	1.518482
783	2	62	0.301223	8.044736
784	1	100	7.679420	0.405218
785	1	100	8.395840	0.621715
786	1	100	5.922784	-2.375003
787	2	98	0.894229	7.612386
787	2	2	6.572793	1.542217
788	1	100	1.824021	5.253190
789	1	100	6.691950	5.507437
790	2	94	3.440478	6.812496
790	2	6	6.255513	1.984118
791	2	20	4.894195	3.673706
791	2	80	0.758621	6.898577
792	2	70	5.952016	3.396827
792	2	30	2.611945	5.869148
793	2	54	1.990748	6.050025
793	2	46	6.686819	0.814769
794	1	100	0.451502	7.641141
795	2	68	2.832903	9.270700
795	2	32	5.762417	4.304392
796	1	100	-3.088025	8.212956
797	1	100	7.002367	-2.869149
798	1	100	-1.005542	7.641029
799	1	100	8.809908	1.011881
800	1	100	3.140959	9.072836
801	1	100	0.985722	5.369473
802	1	100	7.205173	2.571973
803	2	75	6.629824	2.081356
803	2	25	0.297627	7.364518
804	1	100	-1.487957	6.533314
805	2	87	1.996409	8.495712
805	2	13	6.087550	3.878682
806	1	100	-1.589309	8.237632
807	1	100	3.296606	7.150386
808	1	100	3.779531	5.793539
809	1	100	2.531458	6.142653
810	1	100	7.658248	-1.172664
811	1	100	3.815534	4.477610
812	1	100	5.944631	3.493097
813	1	100	6.351311	-0.126265
814	1	100	-0.278186	6.791230
815	2	87	2.517774	8.418544
815	2	13	8.442132	4.000402
816	1	100	7.215223	3.944234
817	1	100	3.024533	6.838031
818	2	83	7.502336	3.616684
818	2	17	1.725109	7.166881
819	1	100	5.836817	1.991750
820	1	100	8.402982	1.066195
821	1	100	7.683108	1.299973
822	1	100	8.088609	1.142812
823	1	100	0.532937	6.120520
824	1	100	9.568128	1.309101
825	1	100	1.142864	5.332918
826	1	100	8.139958	-0.180744
827	1	100	6.088662	-1.212234
828	1	100	5.482563	-0.428667
829	1	100	-0.165703	6.293863
830	1	100	6.436242	1.930435
831	1	100	6.578742	2.680579
832	1	100	6.919808	2.782141
833	1	100	4.867169	6.020009
834	1	100	-1.125413	6.309537
835	1	100	4.462404	6.861015
836	1	100	6.522270	0.396351
837	1	100	5.247539	3.315015
838	1	100	0.512924	6.402008
839	1	100	1.823564	6.322295
840	1	100	5.205250	6.211588
841	1	100	3.685544	5.674874
842	1	100	6.405363	-1.122529
843	1	100	2.995213	7.174197
844	1	100	4.723178	5.105576
845	1	100	6.646922	-0.838930
846	1	100	6.082324	4.663717
847	1	100	1.458858	6.160758
848	1	100	6.667886	-0.132016
849	1	100	3.838527	5.302278
850	1	100	6.035883	3.719571
851	2	67	7.797718	3.752438
851	2	33	3.306551	6.487090
852	2	87	3.151450	6.873271
852	2	13	5.837960	4.700124
853	1	100	6.847406	2.969133
854	1	100	5.740178	5.735249
855	1	100	1.368716	8.539415
856	2	83	-0.251218	9.476690
856	2	17	6.072682	2.929997
857	1	100	8.235359	-1.882972
858	2	40	3.312772	6.356102
858	2	60	5.847609	3.762709
859	1	100	0.140788	7.885215
860	1	100	6.376037	0.224072
861	1	100	7.219013	0.145840
862	1	100	6.885189	0.407034
863	2	62	2.373618	7.397452
863	2	38	6.768216	2.499618
864	1	100	9.164691	1.850710
865	2	54	8.566211	0.763654
865	2	46	2.553425	6.421009
866	1	100	6.794499	-3.912269
867	1	100	5.217071	3.910993
868	1	100	6.274996	-0.540033
869	1	100	0.906041	7.408835
870	1	100	0.914959	7.554845
871	1	100	8.068122	0.636953
872	2	83	0.723375	7.067564
872	2	17	7.033466	3.435414
873	1	100	8.879237	0.173926
874	2	78	7.849156	2.223665
874	2	22	3.852748	6.871303
875	1	100	2.479813	6.588116
876	1	100	6.779436	-4.359641
877	1	100	-0.104971	6.587650
878	1	100	2.047204	7.195685
879	2	64	6.906031	0.704835
879	2	36	2.618115	6.200865
880	1	100	7.243345	-0.889314
881	1	100	7.657446	3.861553
882	1	100	6.934840	3.156275
883	1	100	6.441613	4.523432
884	1	100	6.557278	1.065782
885	1	100	7.103359	-1.527976
886	1	100	0.818796	6.465598
887	1	100	5.449153	3.492435
888	1	100	6.981027	-1.867050
889	1	100	2.280328	6.101222
890	1	100	4.624950	4.527333
891	2	12	6.400597	4.208199
891	2	88	0.658094	8.067286
892	1	100	6.799586	1.586874
893	1	100	2.393906	6.936872
894	1	100	7.677395	-0.170390
895	1	100	6.485571	4.186556
896	1	100	7.352891	2.314648
897	1	100	2.478454	5.479555
898	1	100	8.528068	-0.650975
899	1	100	7.661463	1.580589
900	1	100	7.620180	1.412156
901	1	100	7.018333	2.618445
902	2	83	-0.011087	6.853343
902	2	17	6.249843	2.601126
903	1	100	6.675817	4.366781
904	1	100	-0.310228	6.865508
905	2	82	9.038642	4.660589
905	2	18	4.643618	7.597742
906	1	100	-0.298198	7.755078
907	2	90	5.839793	-0.481760
907	2	10	0.518879	5.412543
908	1	100	-0.378474	7.438420
909	1	100	3.180133	6.426649
910	2	94	1.442652	6.540103
910	2	6	6.823050	1.966452
911	1	100	5.542114	-0.836081
912	2	87	6.236848	3.055809
912	2	13	2.203198	7.335997
913	1	100	-0.256093	6.166975
914	1	100	5.436735	5.548357
915	1	100	8.552267	-0.907867
916	2	75	7.310699	0.710822
916	2	25	1.563042	7.234019
917	2	87	1.104428	6.619507
917	2	13	6.607903	1.736813
918	2	95	7.564659	2.089054
918	2	5	2.369876	6.249475
919	1	100	5.480686	4.436724
920	2	27	0.466657	7.411356
920	2	73	6.253431	1.024542
921	1	100	0.504695	6.957511
922	1	100	5.437758	1.468870
923	1	100	7.774852	0.572172
924	2	71	8.872564	1.105840
924	2	29	3.345137	6.188422
925	1	100	5.061952	4.137872
926	1	100	6.886587	1.787509
927	1	100	3.098191	5.589931
928	1	100	0.780917	6.285068
929	1	100	7.037766	1.587491
930	1	100	7.259964	2.215472
931	2	71	5.150565	1.844124
931	2	29	-0.607811	8.112444
932	1	100	9.336838	-2.407281
933	1	100	6.255743	2.231895
934	1	100	6.616107	-0.930067
935	2	94	7.207828	0.616378
935	2	6	4.385970	6.140694
936	1	100	0.742881	6.183862
937	1	100	8.667169	-1.024997
938	1	100	5.077318	6.066298
939	1	100	-1.515392	8.483962
940	2	97	0.914770	8.427010
940	2	3	7.121819	2.621289
941	1	100	-2.301649	8.296608
942	1	100	7.071941	2.486110
943	2	83	2.394268	6.775539
943	2	17	5.920217	2.861262
944	1	100	-1.050243	7.643650
945	2	53	3.573121	7.851731
945	2	47	8.371616	2.806458
946	1	100	3.380300	3.002278
947	1	100	-0.355011	5.728051
948	2	91	-0.255096	9.503325
948	2	9	6.222471	4.281549
949	1	100	-0.348384	5.999525
950	1	100	6.082398	0.441589
951	2	80	1.097134	6.380759
951	2	20	5.947337	0.312869
952	1	100	5.361083	3.452586
953	1	100	5.671678	6.346605
954	1	100	8.380151	2.419040
955	1	100	2.187363	8.123724
956	2	19	1.271028	5.601578
956	2	81	6.925286	2.281570
957	2	91	-2.049897	6.896103
957	2	9	3.818474	4.349724
958	1	100	5.469584	7.117654
959	1	100	5.988625	0.230823
960	2	48	7.171187	1.772758
960	2	52	1.475066	7.939707
961	1	100	1.248036	6.843575
962	2	54	6.845811	2.695726
962	2	46	0.967997	5.911948
963	1	100	3.013707	4.420830
964	1	100	1.501774	7.459519
965	1	100	7.129280	-0.657999
966	1	100	0.314916	8.972982
967	1	100	1.432632	5.868715
968	2	84	6.778563	0.646457
968	2	16	0.282299	7.002195
969	1	100	8.718269	3.882644
970	1	100	4.918183	3.336219
971	1	100	3.554158	9.135269
972	1	100	7.815378	2.319750
973	1	100	6.546551	3.790529
974	1	100	5.869724	-0.615439
975	1	100	3.419110	3.596334
976	1	100	6.327834	4.810608
977	1	100	9.951246	1.254101
978	1	100	-3.065513	7.801289
979	1	100	0.245953	8.160838
980	2	89	2.724892	8.513343
980	2	11	8.445869	1.989613
981	2	57	1.844999	5.153187
981	2	43	8.266886	-1.232514
982	1	100	2.808710	6.696947
983	1	100	9.010212	2.126370
984	1	100	1.682563	9.030620
985	1	100	5.231743	-1.652720
986	1	100	1.977833	7.877719
987	1	100	3.798705	6.153427
988	1	100	9.215783	0.588865
989	2	41	8.041999	1.006957
989	2	59	2.913411	7.282680
990	2	95	-0.209385	7.523921
990	2	5	6.315171	4.179242
991	1	100	0.713461	9.275417
992	1	100	4.731677	5.324122
993	1	100	4.456985	6.270908
994	1	100	1.323902	6.955217
995	2	89	0.472802	7.003372
995	2	11	6.649883	3.537135
996	1	100	7.309900	0.779150
997	1	100	1.031086	6.448569
998	1	100	2.392747	7.748791
999	2	15	5.577621	4.318203
999	2	85	0.836435	7.972918
1000	1	100	-1.876303	7.506669
